"rows";"cols";"tiles";"n_tiles";"strategy";"n_simulations";"score";"solution_found";"n_tiles_placed";"created_on";"external_id"
"25";"25";"[[2, 1], [5, 1], [7, 1], [9, 1], [10, 1], [3, 2], [6, 2], [7, 2], [9, 2], [11, 2], [5, 3], [6, 4], [7, 4], [11, 4], [10, 5], [8, 6], [11, 6], [9, 7], [9, 8], [11, 10]]";"20";"avg_depth";"100";"2.0";"False";"291385";"2020-03-18 12:54:00.485102+00:00";"23044"
"25";"25";"[[3, 1], [8, 1], [6, 2], [8, 2], [9, 2], [5, 3], [7, 3], [8, 3], [9, 3], [10, 3], [5, 4], [6, 4], [8, 4], [10, 4], [6, 5], [7, 6], [8, 6], [9, 7], [9, 8], [10, 8]]";"20";"avg_depth";"100";"3.0";"False";"173275";"2020-03-18 12:50:34.916648+00:00";"22943"
"25";"29";"[[2, 1], [5, 1], [6, 1], [6, 2], [7, 2], [10, 2], [7, 3], [8, 3], [10, 3], [8, 4], [9, 4], [10, 4], [7, 6], [8, 6], [9, 6], [10, 6], [8, 7], [9, 7], [10, 7], [10, 9]]";"20";"avg_depth";"100";"1.0";"False";"227100";"2020-03-18 12:46:22.817858+00:00";"22941"
"19";"35";"[[6, 1], [8, 1], [4, 2], [6, 2], [8, 2], [9, 2], [4, 3], [9, 3], [5, 4], [8, 4], [9, 4], [10, 4], [7, 5], [10, 5], [7, 6], [9, 6], [10, 6], [8, 7], [9, 7], [10, 7]]";"20";"avg_depth";"100";"1.0";"False";"261720";"2020-03-18 12:40:57.596065+00:00";"22937"
"13";"43";"[[3, 1], [5, 1], [9, 1], [10, 1], [4, 2], [5, 2], [6, 2], [7, 2], [9, 2], [10, 2], [7, 3], [10, 3], [6, 4], [9, 4], [10, 4], [7, 5], [8, 6], [9, 6], [9, 8], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"312245";"2020-03-18 12:34:37.494147+00:00";"22936"
"11";"55";"[[2, 1], [3, 1], [4, 1], [3, 2], [5, 2], [6, 2], [9, 2], [10, 2], [6, 3], [7, 3], [9, 3], [7, 4], [6, 5], [9, 5], [7, 6], [8, 6], [8, 7], [9, 7], [9, 8], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"325121";"2020-03-18 12:29:25.684801+00:00";"22944"
"11";"55";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [3, 2], [4, 2], [5, 2], [7, 2], [6, 3], [10, 3], [8, 4], [9, 4], [6, 5], [7, 6], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"342663";"2020-03-18 12:22:31.132083+00:00";"22939"
"11";"55";"[[6, 1], [9, 1], [4, 2], [5, 2], [8, 2], [9, 2], [10, 2], [4, 3], [5, 3], [7, 3], [10, 3], [6, 4], [8, 4], [9, 4], [10, 4], [9, 5], [10, 5], [9, 7], [10, 7], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"341113";"2020-03-18 12:17:36.828637+00:00";"22934"
"18";"31";"[[2, 1], [7, 1], [8, 1], [9, 1], [10, 1], [3, 2], [8, 2], [9, 2], [4, 3], [5, 4], [8, 4], [9, 4], [10, 4], [6, 5], [7, 5], [8, 5], [7, 6], [10, 6], [9, 7], [9, 8]]";"20";"avg_depth";"100";"2.0";"False";"271600";"2020-03-18 12:14:01.254366+00:00";"22930"
"21";"31";"[[2, 1], [5, 1], [9, 1], [4, 2], [6, 2], [7, 2], [8, 2], [4, 3], [7, 3], [7, 4], [10, 4], [11, 4], [7, 5], [8, 5], [11, 5], [8, 6], [9, 6], [11, 6], [10, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"264429";"2020-03-18 12:08:46.230380+00:00";"23025"
"21";"31";"[[5, 1], [8, 1], [3, 2], [4, 2], [5, 2], [8, 2], [4, 3], [6, 3], [8, 3], [10, 3], [7, 4], [10, 4], [6, 5], [10, 5], [7, 6], [8, 6], [9, 6], [10, 7], [9, 8], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"260960";"2020-03-18 12:05:02.720124+00:00";"22920"
"19";"29";"[[4, 1], [5, 1], [6, 1], [7, 1], [9, 1], [5, 2], [6, 2], [7, 2], [9, 2], [4, 3], [5, 3], [8, 3], [9, 3], [10, 3], [10, 4], [6, 5], [8, 7], [10, 7], [9, 8], [10, 9]]";"20";"avg_depth";"100";"1.0";"False";"283558";"2020-03-18 12:01:03.517582+00:00";"22918"
"15";"42";"[[9, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [4, 3], [7, 3], [8, 4], [9, 4], [6, 5], [7, 5], [10, 5], [8, 6], [9, 6], [9, 7], [10, 7], [9, 8]]";"20";"avg_depth";"100";"3.0";"False";"237567";"2020-03-18 11:55:49.133751+00:00";"22917"
"16";"34";"[[3, 1], [6, 1], [7, 1], [9, 1], [4, 2], [5, 2], [7, 2], [8, 2], [5, 3], [6, 3], [7, 3], [5, 4], [6, 4], [7, 4], [10, 4], [7, 5], [8, 5], [10, 6], [10, 8], [10, 9]]";"20";"avg_depth";"100";"1.0";"False";"315401";"2020-03-18 11:51:33.609802+00:00";"22909"
"12";"53";"[[4, 1], [8, 1], [9, 1], [10, 1], [5, 2], [6, 2], [7, 2], [8, 2], [10, 2], [6, 3], [7, 3], [5, 4], [7, 4], [7, 5], [9, 5], [9, 6], [10, 7], [9, 8], [10, 8], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"320018";"2020-03-18 11:44:55.901796+00:00";"22908"
"16";"38";"[[4, 1], [5, 1], [7, 1], [4, 2], [5, 2], [8, 2], [9, 2], [4, 3], [5, 3], [5, 4], [6, 4], [8, 4], [8, 5], [9, 5], [10, 5], [7, 6], [9, 6], [8, 7], [10, 7], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"256730";"2020-03-18 11:40:22.949309+00:00";"22907"
"14";"41";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [3, 2], [6, 2], [7, 2], [5, 3], [8, 3], [5, 4], [6, 4], [8, 4], [10, 4], [8, 5], [9, 5], [10, 5], [10, 7], [9, 8], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"302913";"2020-03-18 11:35:42.343138+00:00";"22906"
"21";"29";"[[3, 1], [4, 1], [5, 1], [8, 1], [10, 1], [4, 2], [8, 2], [9, 2], [5, 3], [9, 3], [5, 4], [6, 4], [8, 4], [9, 4], [9, 5], [10, 5], [8, 7], [10, 7], [9, 8], [10, 9]]";"20";"avg_depth";"100";"0.0";"True";"227460";"2020-03-18 11:30:13.408034+00:00";"22925"
"21";"29";"[[3, 1], [4, 1], [10, 1], [3, 2], [4, 2], [5, 2], [6, 2], [10, 2], [6, 3], [8, 3], [5, 4], [6, 4], [10, 4], [7, 5], [9, 5], [7, 6], [8, 7], [10, 7], [9, 8], [10, 9]]";"20";"avg_depth";"100";"1.0";"False";"245656";"2020-03-18 11:24:48.412329+00:00";"22905"
"10";"67";"[[2, 1], [3, 1], [5, 1], [6, 1], [8, 1], [3, 2], [7, 2], [10, 2], [7, 3], [6, 4], [9, 4], [7, 5], [9, 5], [7, 6], [8, 6], [10, 6], [9, 7], [10, 7], [9, 8], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"386143";"2020-03-18 11:19:27.845664+00:00";"22952"
"10";"67";"[[5, 1], [9, 1], [6, 2], [7, 2], [9, 2], [4, 3], [7, 3], [8, 3], [10, 3], [6, 4], [7, 4], [8, 4], [9, 4], [8, 5], [10, 5], [8, 6], [9, 6], [10, 6], [9, 7], [10, 9]]";"20";"avg_depth";"100";"1.0";"False";"356692";"2020-03-18 11:14:30.888461+00:00";"22903"
"14";"43";"[[6, 1], [3, 2], [4, 2], [8, 2], [10, 2], [5, 3], [6, 3], [7, 3], [9, 3], [5, 4], [6, 4], [7, 4], [9, 4], [10, 4], [7, 5], [8, 5], [7, 6], [8, 6], [9, 8], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"243984";"2020-03-18 11:09:50.104010+00:00";"22900"
"21";"27";"[[2, 1], [4, 1], [5, 1], [3, 2], [5, 2], [7, 2], [9, 2], [4, 3], [6, 3], [7, 4], [8, 4], [9, 4], [10, 4], [6, 5], [7, 5], [8, 5], [8, 6], [8, 7], [9, 7], [10, 7]]";"20";"avg_depth";"100";"1.0";"False";"221186";"2020-03-18 11:05:25.004681+00:00";"22898"
"17";"43";"[[8, 1], [9, 1], [3, 2], [4, 2], [5, 2], [7, 2], [6, 3], [7, 3], [9, 3], [10, 3], [7, 4], [8, 4], [7, 5], [9, 6], [8, 7], [9, 7], [10, 7], [9, 8], [10, 8], [10, 9]]";"20";"avg_depth";"100";"4.0";"False";"236187";"2020-03-18 11:00:58.805855+00:00";"22897"
"11";"53";"[[2, 1], [5, 1], [6, 1], [8, 1], [9, 1], [6, 2], [7, 2], [8, 2], [8, 3], [10, 3], [5, 4], [6, 4], [9, 4], [10, 4], [7, 5], [9, 5], [8, 6], [8, 7], [9, 7], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"359256";"2020-03-18 10:54:38.552966+00:00";"22945"
"11";"53";"[[2, 1], [7, 1], [8, 1], [9, 1], [10, 1], [6, 2], [10, 2], [4, 3], [5, 3], [8, 3], [5, 4], [7, 4], [10, 4], [7, 5], [10, 5], [7, 6], [10, 6], [8, 7], [9, 7], [10, 7]]";"20";"avg_depth";"100";"2.0";"False";"335647";"2020-03-18 10:49:58.253245+00:00";"22927"
"11";"53";"[[2, 1], [3, 1], [6, 1], [8, 1], [6, 2], [9, 2], [4, 3], [5, 3], [6, 3], [7, 3], [9, 3], [5, 4], [6, 4], [7, 5], [7, 6], [9, 6], [10, 6], [8, 7], [10, 7], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"321810";"2020-03-18 10:44:06.950924+00:00";"22896"
"19";"28";"[[2, 1], [5, 1], [7, 1], [8, 1], [9, 1], [3, 2], [7, 2], [8, 2], [9, 2], [10, 2], [6, 3], [7, 3], [9, 3], [6, 4], [8, 5], [9, 5], [7, 6], [10, 6], [10, 7], [10, 8]]";"20";"avg_depth";"100";"1.0";"False";"304087";"2020-03-18 10:39:59.349634+00:00";"22895"
"11";"49";"[[3, 1], [4, 1], [6, 1], [7, 1], [4, 2], [6, 2], [10, 2], [4, 3], [6, 3], [7, 3], [10, 3], [6, 4], [7, 4], [9, 4], [10, 4], [6, 5], [7, 6], [8, 6], [10, 6], [10, 9]]";"20";"avg_depth";"100";"1.0";"False";"341428";"2020-03-18 10:33:01.909597+00:00";"22975"
"11";"49";"[[2, 1], [3, 1], [6, 1], [7, 1], [8, 1], [3, 2], [5, 2], [6, 2], [6, 3], [7, 3], [10, 3], [5, 4], [6, 4], [7, 4], [7, 5], [8, 5], [9, 6], [9, 7], [9, 8], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"317600";"2020-03-18 10:28:07.241850+00:00";"22928"
"11";"49";"[[2, 1], [7, 1], [8, 1], [10, 1], [7, 2], [9, 2], [10, 2], [5, 3], [7, 3], [8, 3], [9, 3], [10, 3], [6, 4], [7, 4], [9, 4], [10, 4], [6, 5], [7, 6], [9, 7], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"335585";"2020-03-18 10:23:10.443080+00:00";"22894"
"22";"34";"[[2, 1], [3, 1], [6, 1], [7, 1], [9, 1], [4, 2], [6, 3], [10, 3], [7, 4], [8, 4], [10, 4], [6, 5], [10, 5], [9, 6], [8, 7], [9, 7], [10, 7], [9, 8], [10, 8], [10, 9]]";"20";"avg_depth";"100";"3.0";"False";"254830";"2020-03-18 10:18:05.439947+00:00";"22891"
"14";"37";"[[6, 1], [9, 1], [10, 1], [3, 2], [5, 2], [6, 2], [9, 2], [10, 2], [4, 3], [5, 3], [7, 3], [9, 3], [7, 4], [8, 4], [9, 4], [10, 4], [7, 6], [8, 6], [8, 7], [10, 7]]";"20";"avg_depth";"100";"1.0";"False";"308082";"2020-03-18 10:14:07.329746+00:00";"22892"
"14";"37";"[[4, 1], [7, 1], [8, 1], [9, 1], [10, 1], [3, 2], [4, 2], [9, 2], [10, 2], [6, 3], [7, 3], [5, 4], [8, 4], [9, 4], [10, 4], [7, 5], [8, 5], [10, 5], [8, 7], [10, 8]]";"20";"avg_depth";"100";"2.0";"False";"298511";"2020-03-18 10:08:44.404969+00:00";"22890"
"20";"29";"[[7, 1], [8, 1], [10, 1], [3, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [5, 3], [9, 3], [7, 4], [10, 4], [6, 5], [7, 5], [10, 5], [7, 6], [10, 6], [10, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"307522";"2020-03-18 10:03:58.139209+00:00";"22889"
"10";"61";"[[2, 1], [3, 1], [7, 1], [8, 1], [3, 2], [5, 2], [6, 2], [10, 2], [5, 3], [7, 3], [5, 4], [8, 4], [7, 5], [9, 5], [7, 6], [9, 6], [10, 6], [8, 7], [9, 8], [10, 9]]";"20";"avg_depth";"100";"2.0";"False";"371356";"2020-03-18 09:58:48.691116+00:00";"22883"
"14";"46";"[[3, 1], [5, 1], [3, 2], [9, 2], [5, 3], [6, 3], [8, 3], [9, 3], [6, 4], [7, 4], [8, 4], [9, 4], [6, 5], [8, 5], [9, 5], [8, 6], [9, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"250551";"2020-03-18 09:53:52.667040+00:00";"22875"
"13";"32";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [9, 1], [3, 2], [5, 2], [6, 2], [4, 3], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [7, 6], [8, 6], [9, 6], [8, 7]]";"20";"avg_depth";"100";"2.0";"False";"296380";"2020-03-18 09:50:15.472459+00:00";"22858"
"12";"37";"[[3, 1], [4, 1], [7, 1], [8, 1], [9, 1], [5, 2], [7, 2], [4, 3], [5, 3], [6, 3], [8, 3], [9, 3], [5, 4], [6, 4], [7, 4], [9, 4], [7, 5], [9, 5], [7, 6], [9, 7]]";"20";"avg_depth";"100";"2.0";"False";"303358";"2020-03-18 09:44:12.641790+00:00";"22856"
"10";"49";"[[2, 1], [4, 1], [5, 1], [5, 2], [6, 2], [8, 2], [9, 2], [4, 3], [5, 3], [6, 3], [8, 3], [9, 3], [5, 4], [8, 4], [6, 5], [9, 5], [7, 6], [8, 6], [9, 6], [8, 7]]";"20";"avg_depth";"100";"3.0";"False";"320076";"2020-03-18 09:41:36.572626+00:00";"22853"
"19";"24";"[[2, 1], [4, 1], [5, 1], [6, 1], [8, 1], [9, 1], [3, 2], [4, 2], [7, 2], [9, 2], [7, 3], [8, 3], [5, 4], [6, 4], [6, 5], [7, 5], [9, 5], [7, 6], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"270698";"2020-03-18 09:37:57.402536+00:00";"22850"
"16";"31";"[[2, 1], [4, 1], [6, 1], [8, 1], [9, 1], [3, 2], [4, 2], [6, 2], [9, 2], [4, 3], [7, 3], [8, 3], [10, 3], [5, 4], [7, 4], [9, 4], [9, 6], [8, 7], [10, 7], [9, 8]]";"20";"avg_depth";"100";"2.0";"False";"271926";"2020-03-18 09:31:44.179959+00:00";"22887"
"16";"31";"[[3, 1], [5, 1], [7, 1], [8, 1], [9, 1], [4, 2], [6, 2], [7, 2], [8, 2], [5, 3], [9, 3], [5, 4], [6, 4], [7, 4], [9, 4], [6, 5], [9, 5], [9, 6], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"329128";"2020-03-18 09:27:58.922432+00:00";"22846"
"9";"68";"[[4, 1], [9, 1], [5, 2], [6, 2], [8, 2], [9, 2], [4, 3], [7, 3], [9, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [9, 5], [8, 6], [9, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"367063";"2020-03-18 09:22:19.837041+00:00";"22845"
"16";"28";"[[3, 1], [5, 1], [6, 1], [8, 1], [9, 1], [3, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [5, 3], [9, 3], [5, 4], [6, 4], [8, 5], [9, 5], [7, 6], [8, 7], [9, 8]]";"20";"avg_depth";"100";"0.0";"True";"257441";"2020-03-18 09:17:05.560615+00:00";"22844"
"13";"39";"[[5, 1], [8, 1], [9, 1], [3, 2], [4, 2], [5, 2], [8, 2], [9, 2], [5, 3], [6, 3], [8, 3], [5, 4], [6, 4], [8, 4], [9, 4], [7, 5], [8, 5], [8, 6], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"324465";"2020-03-18 09:13:29.653692+00:00";"22839"
"16";"32";"[[3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [9, 1], [3, 2], [9, 2], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [9, 4], [10, 4], [7, 5], [10, 5], [7, 6], [10, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"325774";"2020-03-18 09:09:50.165304+00:00";"22922"
"11";"47";"[[2, 1], [3, 1], [4, 1], [8, 1], [9, 1], [4, 2], [7, 2], [8, 2], [5, 3], [7, 3], [9, 3], [5, 4], [7, 4], [8, 4], [7, 5], [9, 5], [8, 6], [9, 6], [8, 7], [9, 8]]";"20";"avg_depth";"100";"2.0";"False";"329553";"2020-03-18 08:59:39.326719+00:00";"22863"
"23";"24";"[[2, 1], [4, 1], [5, 1], [6, 1], [8, 1], [3, 2], [7, 2], [5, 3], [7, 3], [8, 3], [9, 3], [8, 4], [9, 4], [6, 5], [7, 5], [7, 6], [9, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"100";"2.0";"False";"255745";"2020-03-18 08:51:34.308640+00:00";"22873"
"23";"24";"[[3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [9, 1], [4, 2], [9, 2], [4, 3], [7, 3], [8, 3], [9, 3], [8, 4], [9, 4], [9, 5], [8, 6], [9, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"283324";"2020-03-18 08:46:41.331938+00:00";"22840"
"23";"24";"[[4, 1], [6, 1], [8, 1], [4, 2], [7, 2], [8, 2], [9, 2], [4, 3], [6, 3], [8, 3], [5, 4], [7, 4], [8, 4], [9, 4], [7, 5], [8, 5], [7, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"269820";"2020-03-18 08:42:20.625181+00:00";"22820"
"11";"43";"[[2, 1], [4, 1], [6, 1], [3, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [6, 3], [9, 3], [6, 4], [8, 4], [9, 4], [6, 5], [7, 5], [8, 5], [9, 5], [7, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"309183";"2020-03-18 08:36:20.773601+00:00";"22825"
"11";"43";"[[3, 1], [4, 1], [5, 1], [8, 1], [4, 2], [5, 2], [6, 2], [8, 2], [4, 3], [6, 3], [7, 3], [7, 4], [8, 4], [9, 4], [6, 5], [7, 5], [8, 5], [9, 5], [9, 6], [8, 7]]";"20";"avg_depth";"100";"2.0";"False";"316929";"2020-03-18 08:32:14.838208+00:00";"22817"
"10";"42";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [9, 1], [3, 2], [5, 2], [8, 2], [4, 3], [7, 3], [9, 3], [5, 4], [7, 4], [9, 4], [7, 5], [9, 6], [8, 7], [9, 7]]";"20";"avg_depth";"100";"1.0";"False";"360879";"2020-03-18 08:27:26.945498+00:00";"22811"
"13";"37";"[[3, 1], [4, 1], [6, 1], [7, 1], [9, 1], [4, 2], [5, 2], [7, 2], [6, 3], [7, 3], [8, 3], [5, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6], [9, 6], [8, 7]]";"20";"avg_depth";"100";"2.0";"False";"307583";"2020-03-18 08:23:20.543034+00:00";"22869"
"13";"37";"[[2, 1], [3, 1], [5, 1], [6, 1], [9, 1], [3, 2], [5, 2], [7, 2], [8, 2], [9, 2], [7, 3], [8, 3], [9, 3], [6, 4], [7, 4], [8, 5], [9, 5], [8, 6], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"366750";"2020-03-18 08:17:56.298053+00:00";"22810"
"13";"35";"[[2, 1], [5, 1], [3, 2], [4, 2], [5, 2], [6, 2], [8, 2], [9, 2], [4, 3], [5, 3], [6, 3], [7, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 6], [8, 7], [9, 7]]";"20";"avg_depth";"100";"2.0";"False";"273619";"2020-03-18 08:12:54.498328+00:00";"22809"
"20";"23";"[[2, 1], [3, 1], [5, 1], [7, 1], [9, 1], [3, 2], [4, 2], [7, 2], [8, 2], [9, 2], [4, 3], [6, 3], [7, 3], [5, 4], [8, 5], [9, 5], [7, 6], [8, 6], [9, 6], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"277230";"2020-03-18 08:10:40.401533+00:00";"22818"
"20";"23";"[[3, 1], [4, 1], [7, 1], [3, 2], [4, 2], [5, 2], [7, 2], [8, 2], [9, 2], [5, 3], [6, 3], [7, 3], [9, 3], [6, 4], [9, 4], [6, 5], [9, 5], [8, 6], [9, 6], [8, 7]]";"20";"avg_depth";"100";"2.0";"False";"277991";"2020-03-18 08:08:48.180683+00:00";"22806"
"15";"35";"[[2, 1], [5, 1], [6, 1], [8, 1], [9, 1], [3, 2], [4, 2], [5, 2], [4, 3], [7, 3], [8, 3], [9, 3], [9, 4], [7, 5], [8, 5], [9, 5], [7, 6], [9, 6], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"337560";"2020-03-18 08:03:01.236947+00:00";"22847"
"15";"35";"[[3, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [6, 2], [4, 3], [5, 3], [6, 3], [9, 3], [7, 4], [8, 4], [6, 5], [7, 5], [9, 5], [7, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"100";"1.0";"False";"286953";"2020-03-18 07:58:59.628147+00:00";"22805"
"19";"22";"[[2, 1], [3, 1], [8, 1], [9, 1], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [6, 4], [7, 4], [8, 4], [7, 5], [9, 5], [7, 6], [8, 6]]";"20";"avg_depth";"100";"1.0";"False";"272367";"2020-03-18 07:55:23.498733+00:00";"22803"
"47";"59";"[[15, 1], [3, 2], [11, 2], [12, 2], [15, 2], [16, 2], [22, 2], [17, 5], [7, 6], [16, 6], [18, 6], [15, 9], [12, 11], [20, 11], [13, 12], [23, 13], [17, 14], [22, 15], [23, 15], [23, 18]]";"20";"avg_depth";"100";"4.0";"False";"187560";"2020-03-18 07:41:58.864953+00:00";"31281"
"31";"93";"[[13, 1], [19, 1], [4, 2], [12, 2], [17, 2], [20, 3], [11, 4], [12, 4], [23, 4], [9, 5], [20, 9], [17, 10], [15, 12], [17, 12], [21, 12], [22, 12], [18, 13], [17, 14], [21, 18], [22, 18]]";"20";"avg_depth";"100";"2.0";"False";"248346";"2020-03-18 07:41:58.810268+00:00";"31212"
"11";"35";"[[2, 1], [3, 1], [4, 1], [7, 1], [8, 1], [3, 2], [4, 2], [5, 2], [7, 2], [4, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [8, 5], [8, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"343682";"2020-03-18 07:41:42.678842+00:00";"22681"
"11";"35";"[[3, 1], [4, 1], [7, 1], [8, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [6, 4], [7, 4], [8, 4], [6, 5], [8, 5], [7, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"300977";"2020-03-18 07:41:42.650149+00:00";"22685"
"11";"35";"[[2, 1], [3, 1], [4, 1], [6, 1], [8, 1], [3, 2], [5, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [5, 4], [6, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"100";"0.0";"True";"275178";"2020-03-18 07:41:42.611045+00:00";"22729"
"11";"35";"[[2, 1], [3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [4, 2], [6, 2], [8, 2], [4, 3], [5, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"100";"1.0";"False";"304162";"2020-03-18 07:41:42.581086+00:00";"22775"
"12";"31";"[[2, 1], [4, 1], [6, 1], [7, 1], [8, 1], [3, 2], [5, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [6, 5], [7, 5], [8, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"331287";"2020-03-18 07:41:42.555713+00:00";"22682"
"8";"47";"[[2, 1], [3, 1], [4, 1], [6, 1], [7, 1], [4, 2], [5, 2], [6, 2], [8, 2], [5, 3], [6, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6]]";"20";"avg_depth";"100";"2.0";"False";"360669";"2020-03-18 07:41:42.530444+00:00";"22683"
"8";"47";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [5, 2], [6, 2], [8, 2], [4, 3], [6, 3], [7, 3], [5, 4], [7, 4], [8, 4], [6, 5], [8, 5], [8, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"391650";"2020-03-18 07:41:42.504978+00:00";"22693"
"8";"47";"[[3, 1], [5, 1], [7, 1], [8, 1], [3, 2], [4, 2], [5, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [6, 4], [8, 4], [6, 5], [7, 5], [8, 5], [8, 6]]";"20";"avg_depth";"100";"2.0";"False";"360260";"2020-03-18 07:41:42.479357+00:00";"22704"
"8";"47";"[[4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [7, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [6, 5], [7, 6], [8, 6]]";"20";"avg_depth";"100";"1.0";"False";"372677";"2020-03-18 07:41:42.453897+00:00";"22711"
"8";"47";"[[2, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [4, 2], [5, 2], [6, 2], [7, 2], [4, 3], [6, 3], [7, 3], [8, 3], [6, 4], [8, 4], [6, 5], [7, 5], [8, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"377315";"2020-03-18 07:41:42.424336+00:00";"22731"
"11";"38";"[[3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [3, 2], [5, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [7, 4], [8, 4], [6, 5], [7, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"100";"1.0";"False";"315688";"2020-03-18 07:41:42.398933+00:00";"22684"
"11";"38";"[[2, 1], [3, 1], [5, 1], [6, 1], [9, 1], [5, 2], [6, 2], [7, 2], [9, 2], [5, 3], [6, 3], [8, 3], [9, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [9, 6], [8, 7]]";"20";"avg_depth";"100";"2.0";"False";"317136";"2020-03-18 07:41:42.368661+00:00";"22816"
"9";"41";"[[2, 1], [4, 1], [6, 1], [7, 1], [8, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [6, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [8, 6]]";"20";"avg_depth";"100";"2.0";"False";"344159";"2020-03-18 07:41:42.334930+00:00";"22686"
