"rows";"cols";"tiles";"n_tiles";"external_id"
"38";"71";"[[8, 1], [11, 1], [20, 1], [14, 2], [21, 2], [23, 2], [11, 4], [12, 4], [16, 5], [17, 5], [7, 6], [12, 7], [10, 8], [15, 9], [20, 9], [20, 13], [20, 15], [18, 16], [19, 18], [25, 23]]";"20";"31470"
"45";"61";"[[9, 1], [14, 2], [10, 3], [20, 3], [6, 4], [6, 5], [7, 5], [18, 5], [7, 6], [14, 6], [17, 6], [9, 8], [10, 9], [15, 9], [18, 12], [19, 13], [21, 15], [21, 16], [20, 19], [21, 20]]";"20";"30993"
"39";"55";"[[4, 1], [5, 3], [14, 3], [17, 4], [12, 5], [13, 5], [16, 5], [19, 5], [14, 6], [8, 7], [14, 7], [16, 7], [9, 8], [13, 8], [12, 9], [12, 11], [16, 11], [16, 14], [20, 14], [18, 15]]";"20";"23942"
"37";"47";"[[4, 1], [5, 1], [8, 1], [15, 1], [18, 1], [6, 3], [7, 4], [18, 4], [9, 5], [8, 6], [9, 7], [10, 7], [16, 7], [12, 10], [13, 10], [12, 11], [15, 11], [18, 11], [19, 12], [20, 13]]";"20";"23941"
"17";"97";"[[11, 1], [9, 2], [10, 2], [13, 2], [17, 2], [8, 3], [11, 3], [6, 4], [8, 4], [17, 4], [16, 5], [17, 5], [9, 7], [15, 7], [10, 8], [17, 10], [16, 11], [17, 11], [16, 12], [17, 13]]";"20";"23662"
"41";"42";"[[3, 1], [6, 2], [10, 2], [15, 2], [13, 3], [15, 3], [11, 4], [15, 4], [8, 5], [11, 5], [17, 5], [9, 6], [10, 6], [11, 8], [14, 9], [16, 9], [14, 12], [17, 12], [17, 13], [16, 14]]";"20";"30988"
"21";"24";"[[2, 1], [3, 1], [4, 1], [6, 1], [8, 1], [3, 2], [4, 2], [5, 2], [6, 2], [8, 2], [9, 2], [10, 2], [6, 3], [5, 4], [9, 4], [10, 4], [7, 5], [7, 6], [10, 9], [11, 10]]";"20";"22983"
"19";"34";"[[5, 1], [9, 1], [11, 1], [3, 2], [4, 2], [5, 2], [8, 2], [11, 2], [6, 3], [7, 3], [9, 3], [7, 4], [10, 4], [7, 5], [9, 5], [11, 5], [9, 7], [10, 7], [11, 7], [10, 8]]";"20";"22982"
"9";"43";"[[3, 1], [4, 1], [6, 1], [7, 1], [9, 1], [4, 2], [5, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [9, 3], [5, 4], [9, 4], [6, 5], [9, 5], [7, 6], [8, 6]]";"20";"22865"
"37";"60";"[[15, 1], [4, 2], [12, 2], [12, 3], [17, 3], [6, 5], [21, 5], [7, 6], [8, 6], [20, 6], [9, 8], [12, 8], [15, 8], [21, 9], [17, 10], [16, 11], [13, 12], [16, 12], [18, 13], [21, 16]]";"20";"31088"
"28";"83";"[[3, 2], [15, 3], [23, 3], [9, 4], [11, 4], [13, 4], [7, 5], [17, 5], [7, 6], [9, 6], [14, 6], [17, 6], [17, 7], [10, 8], [20, 9], [13, 10], [14, 12], [23, 15], [18, 17], [19, 18]]";"20";"31262"
"26";"74";"[[5, 1], [14, 1], [15, 1], [20, 2], [16, 3], [21, 3], [6, 4], [9, 4], [13, 4], [20, 4], [19, 5], [12, 7], [14, 7], [17, 7], [15, 8], [20, 9], [12, 11], [13, 11], [18, 11], [21, 18]]";"20";"31074"
"53";"53";"[[5, 2], [6, 2], [12, 2], [15, 3], [12, 4], [14, 4], [15, 4], [16, 4], [18, 4], [11, 5], [9, 6], [17, 6], [14, 7], [15, 12], [16, 13], [17, 15], [22, 15], [20, 18], [22, 18], [20, 19]]";"20";"31171"
"41";"79";"[[11, 1], [15, 4], [8, 5], [9, 6], [10, 6], [12, 6], [10, 8], [15, 8], [18, 8], [19, 8], [10, 9], [15, 9], [17, 9], [20, 11], [18, 13], [18, 14], [18, 15], [21, 15], [21, 17], [21, 20]]";"20";"31071"
"47";"56";"[[14, 1], [6, 3], [17, 3], [6, 5], [11, 5], [13, 5], [18, 5], [17, 6], [20, 7], [22, 7], [12, 8], [21, 8], [18, 9], [16, 10], [14, 11], [17, 11], [20, 11], [21, 11], [19, 13], [18, 16]]";"20";"31149"
"47";"47";"[[2, 1], [17, 1], [19, 1], [4, 2], [9, 2], [12, 2], [4, 3], [6, 5], [7, 5], [17, 6], [10, 9], [19, 9], [20, 9], [18, 10], [12, 11], [13, 11], [16, 14], [18, 14], [19, 14], [19, 16]]";"20";"31066"
"44";"68";"[[15, 1], [7, 4], [10, 4], [13, 4], [17, 5], [21, 5], [8, 6], [9, 6], [11, 6], [15, 6], [14, 8], [16, 9], [12, 11], [21, 11], [17, 14], [19, 15], [21, 15], [19, 16], [18, 17], [19, 18]]";"20";"31065"
"30";"55";"[[4, 1], [6, 1], [7, 1], [11, 2], [15, 2], [4, 3], [17, 3], [20, 3], [8, 4], [14, 4], [16, 4], [14, 5], [19, 6], [8, 7], [18, 7], [19, 8], [15, 10], [17, 11], [20, 11], [21, 11]]";"20";"31059"
"35";"73";"[[7, 1], [17, 1], [4, 2], [11, 4], [13, 4], [18, 4], [20, 4], [8, 5], [18, 5], [15, 6], [18, 7], [9, 8], [18, 10], [20, 10], [12, 11], [17, 11], [21, 13], [20, 14], [19, 15], [20, 16]]";"20";"31058"
"34";"65";"[[6, 1], [20, 1], [7, 2], [11, 2], [10, 3], [7, 4], [16, 4], [11, 5], [21, 5], [9, 6], [12, 6], [11, 7], [17, 8], [21, 8], [13, 10], [18, 10], [20, 10], [18, 13], [21, 13], [19, 18]]";"20";"31056"
"42";"76";"[[11, 1], [12, 1], [16, 1], [13, 3], [10, 4], [13, 4], [21, 6], [10, 9], [13, 9], [11, 10], [12, 11], [18, 11], [21, 11], [15, 12], [20, 13], [17, 15], [20, 15], [18, 17], [21, 17], [20, 18]]";"20";"31054"
"26";"82";"[[3, 1], [6, 1], [15, 1], [16, 1], [9, 2], [10, 2], [10, 3], [10, 4], [12, 4], [12, 5], [12, 6], [16, 7], [20, 7], [11, 9], [17, 11], [14, 12], [14, 13], [17, 14], [21, 16], [19, 18]]";"20";"31052"
"40";"66";"[[9, 1], [10, 1], [17, 1], [9, 2], [14, 4], [10, 6], [13, 6], [17, 7], [11, 8], [13, 8], [12, 9], [15, 9], [19, 9], [19, 10], [21, 11], [15, 12], [21, 12], [19, 13], [18, 14], [21, 15]]";"20";"31047"
"37";"73";"[[2, 1], [6, 1], [13, 1], [20, 1], [9, 2], [18, 2], [10, 5], [11, 5], [13, 6], [14, 6], [21, 6], [19, 9], [14, 12], [23, 12], [24, 12], [15, 13], [17, 13], [18, 13], [22, 14], [22, 16]]";"20";"31327"
"35";"70";"[[5, 1], [6, 2], [10, 2], [6, 3], [7, 3], [14, 3], [19, 3], [6, 5], [8, 7], [16, 7], [10, 9], [16, 10], [13, 11], [18, 11], [18, 12], [19, 12], [20, 13], [15, 14], [18, 14], [20, 16]]";"20";"31044"
"44";"59";"[[21, 1], [22, 1], [3, 2], [10, 2], [19, 2], [22, 2], [7, 4], [14, 4], [18, 4], [8, 5], [14, 6], [21, 7], [14, 9], [15, 12], [19, 12], [19, 13], [18, 14], [26, 14], [19, 15], [21, 16]]";"20";"38512"
"49";"51";"[[4, 1], [14, 1], [8, 2], [13, 3], [19, 3], [20, 3], [10, 4], [15, 4], [17, 4], [21, 6], [16, 7], [14, 8], [22, 8], [13, 9], [21, 9], [16, 10], [21, 11], [20, 12], [17, 14], [22, 20]]";"20";"31160"
"29";"87";"[[4, 1], [12, 1], [10, 2], [11, 2], [11, 3], [6, 4], [18, 4], [11, 6], [16, 6], [10, 7], [14, 7], [16, 7], [20, 8], [18, 10], [21, 10], [19, 11], [15, 14], [20, 14], [19, 15], [20, 18]]";"20";"31031"
"41";"67";"[[16, 1], [20, 1], [23, 1], [19, 2], [9, 3], [12, 3], [14, 3], [22, 3], [10, 4], [11, 5], [12, 7], [13, 8], [11, 9], [17, 9], [24, 9], [24, 10], [16, 12], [24, 16], [24, 17], [24, 21]]";"20";"31316"
"39";"75";"[[2, 1], [4, 1], [8, 5], [10, 5], [15, 5], [20, 5], [21, 5], [14, 6], [11, 7], [13, 7], [18, 7], [13, 8], [18, 8], [16, 9], [19, 12], [16, 13], [20, 13], [18, 17], [21, 17], [21, 20]]";"20";"31026"
"44";"64";"[[12, 1], [13, 1], [4, 2], [21, 3], [18, 4], [19, 5], [7, 6], [9, 6], [20, 6], [15, 8], [17, 8], [20, 8], [12, 11], [15, 11], [14, 13], [15, 13], [20, 13], [18, 15], [21, 17], [20, 18]]";"20";"31025"
"29";"70";"[[3, 2], [7, 3], [5, 4], [10, 4], [14, 4], [20, 4], [21, 4], [14, 5], [15, 5], [16, 5], [18, 5], [19, 5], [18, 7], [14, 9], [20, 9], [13, 10], [15, 11], [18, 11], [15, 12], [16, 13]]";"20";"31024"
"37";"53";"[[3, 1], [5, 1], [7, 1], [8, 1], [19, 1], [20, 1], [5, 2], [15, 2], [20, 2], [9, 4], [11, 7], [10, 8], [13, 8], [13, 9], [16, 9], [21, 9], [18, 10], [20, 11], [18, 14], [21, 20]]";"20";"31023"
"41";"57";"[[3, 1], [5, 1], [8, 1], [21, 1], [7, 2], [21, 3], [13, 4], [19, 4], [21, 4], [6, 5], [12, 6], [14, 7], [20, 8], [12, 11], [18, 11], [20, 11], [22, 13], [16, 14], [19, 15], [18, 17]]";"20";"31151"
"35";"72";"[[7, 2], [15, 2], [15, 3], [18, 3], [12, 4], [16, 4], [20, 4], [8, 5], [7, 6], [8, 6], [21, 7], [13, 8], [14, 8], [16, 9], [13, 10], [17, 11], [21, 11], [17, 13], [20, 19], [21, 19]]";"20";"31019"
"33";"73";"[[10, 1], [14, 1], [23, 2], [16, 3], [24, 3], [11, 4], [15, 4], [19, 4], [7, 5], [11, 5], [12, 5], [18, 5], [18, 6], [20, 7], [18, 9], [16, 10], [18, 10], [19, 12], [21, 15], [23, 22]]";"20";"31384"
"37";"71";"[[6, 1], [9, 1], [9, 3], [11, 3], [17, 3], [16, 5], [21, 5], [13, 7], [20, 7], [21, 7], [9, 8], [13, 9], [20, 9], [13, 10], [15, 13], [16, 13], [18, 13], [19, 13], [17, 15], [20, 15]]";"20";"31014"
"32";"62";"[[5, 1], [6, 2], [8, 2], [13, 3], [17, 3], [11, 4], [19, 4], [14, 5], [7, 6], [15, 6], [19, 6], [10, 8], [11, 8], [10, 9], [15, 9], [21, 9], [15, 12], [19, 12], [15, 13], [16, 15]]";"20";"31012"
"36";"61";"[[17, 1], [20, 1], [13, 2], [15, 2], [6, 3], [19, 3], [7, 4], [16, 4], [10, 5], [14, 5], [12, 6], [10, 7], [20, 7], [15, 9], [20, 9], [19, 11], [21, 12], [17, 14], [20, 14], [16, 15]]";"20";"31011"
"26";"66";"[[9, 1], [10, 1], [6, 2], [13, 2], [7, 4], [12, 4], [18, 4], [20, 4], [6, 5], [11, 5], [15, 5], [21, 5], [10, 6], [8, 7], [17, 7], [16, 8], [21, 10], [14, 11], [16, 12], [19, 13]]";"20";"31007"
"47";"52";"[[5, 1], [7, 1], [20, 1], [15, 2], [16, 2], [19, 2], [20, 3], [10, 4], [11, 5], [20, 5], [14, 6], [18, 6], [21, 6], [11, 10], [14, 11], [16, 13], [19, 13], [19, 15], [21, 16], [21, 19]]";"20";"31006"
"47";"65";"[[8, 2], [21, 2], [13, 3], [10, 4], [21, 4], [10, 5], [9, 6], [10, 6], [9, 7], [12, 7], [13, 7], [14, 7], [14, 9], [19, 10], [20, 12], [17, 13], [20, 18], [21, 18], [21, 19], [21, 20]]";"20";"31005"
"42";"67";"[[17, 1], [20, 1], [4, 2], [10, 2], [6, 3], [7, 5], [10, 5], [15, 6], [8, 7], [19, 7], [18, 8], [18, 9], [19, 9], [22, 12], [20, 13], [22, 13], [15, 14], [17, 14], [20, 14], [22, 16]]";"20";"31147"
"52";"52";"[[6, 2], [7, 2], [8, 2], [10, 2], [20, 2], [6, 4], [7, 4], [9, 4], [20, 8], [13, 9], [13, 10], [15, 10], [21, 10], [13, 12], [17, 12], [20, 12], [18, 13], [21, 13], [20, 15], [20, 17]]";"20";"30999"
"24";"79";"[[3, 1], [19, 1], [14, 3], [17, 3], [18, 3], [20, 3], [6, 5], [11, 5], [14, 5], [21, 5], [11, 6], [19, 6], [20, 6], [16, 7], [12, 9], [13, 9], [13, 10], [15, 11], [17, 11], [18, 16]]";"20";"30998"
"35";"83";"[[7, 2], [16, 2], [4, 3], [7, 3], [8, 3], [20, 3], [23, 3], [13, 7], [14, 7], [13, 8], [19, 9], [21, 10], [21, 11], [23, 11], [15, 12], [18, 12], [17, 13], [15, 14], [21, 16], [22, 16]]";"20";"31278"
"41";"64";"[[3, 1], [3, 2], [12, 2], [4, 3], [21, 3], [21, 5], [8, 7], [9, 7], [19, 7], [20, 7], [12, 8], [21, 8], [16, 9], [18, 11], [20, 11], [16, 12], [21, 12], [17, 13], [21, 13], [17, 15]]";"20";"30995"
"33";"88";"[[3, 2], [6, 2], [12, 3], [12, 4], [9, 5], [12, 5], [20, 5], [8, 6], [21, 6], [9, 7], [19, 8], [21, 9], [17, 10], [19, 10], [16, 12], [18, 12], [19, 13], [20, 16], [18, 17], [21, 18]]";"20";"30994"
"22";"94";"[[11, 1], [21, 1], [6, 2], [10, 2], [11, 2], [9, 3], [13, 5], [15, 5], [8, 6], [10, 6], [9, 8], [19, 8], [20, 9], [15, 10], [16, 10], [16, 11], [20, 11], [16, 12], [15, 13], [15, 14]]";"20";"30991"
"39";"71";"[[5, 1], [5, 3], [5, 4], [14, 4], [13, 5], [11, 6], [13, 6], [10, 7], [21, 7], [11, 8], [17, 8], [14, 10], [16, 11], [21, 11], [14, 12], [18, 12], [20, 12], [16, 13], [19, 14], [21, 18]]";"20";"30990"
"30";"75";"[[22, 1], [3, 2], [6, 2], [10, 2], [11, 2], [5, 4], [20, 4], [9, 5], [21, 5], [22, 5], [13, 6], [16, 6], [12, 7], [19, 8], [21, 8], [10, 9], [18, 11], [19, 12], [21, 15], [21, 19]]";"20";"31164"
"45";"54";"[[6, 1], [10, 1], [14, 1], [8, 3], [20, 3], [17, 4], [19, 4], [17, 6], [20, 6], [16, 7], [19, 7], [13, 8], [17, 8], [20, 8], [19, 9], [16, 10], [14, 11], [17, 11], [18, 13], [21, 19]]";"20";"30986"
"30";"86";"[[7, 2], [8, 2], [10, 3], [10, 4], [11, 4], [14, 4], [18, 4], [14, 6], [14, 7], [21, 7], [14, 8], [11, 9], [21, 9], [13, 10], [14, 13], [17, 13], [18, 13], [15, 14], [16, 14], [21, 18]]";"20";"30985"
"24";"96";"[[5, 1], [12, 1], [4, 2], [9, 2], [10, 2], [18, 2], [21, 2], [7, 4], [12, 6], [18, 6], [14, 7], [19, 9], [14, 10], [15, 10], [21, 10], [18, 11], [15, 13], [19, 13], [16, 15], [18, 17]]";"20";"31177"
"23";"75";"[[3, 1], [18, 1], [4, 2], [11, 2], [17, 2], [18, 2], [18, 3], [10, 4], [13, 4], [14, 4], [19, 4], [13, 6], [18, 6], [19, 6], [10, 9], [12, 9], [14, 10], [20, 11], [18, 12], [18, 14]]";"20";"30982"
"49";"49";"[[20, 1], [3, 2], [9, 2], [12, 2], [22, 2], [4, 3], [9, 4], [11, 4], [23, 5], [7, 6], [11, 7], [13, 7], [18, 8], [24, 8], [16, 9], [23, 10], [22, 11], [20, 12], [24, 15], [20, 16]]";"20";"31296"
"29";"67";"[[7, 1], [10, 1], [12, 1], [16, 1], [6, 2], [19, 2], [5, 3], [8, 3], [15, 3], [18, 3], [14, 4], [13, 7], [15, 7], [20, 9], [19, 10], [20, 10], [15, 11], [15, 12], [17, 15], [18, 16]]";"20";"31010"
"35";"66";"[[16, 1], [5, 2], [7, 2], [8, 2], [11, 2], [12, 2], [20, 2], [14, 3], [11, 4], [13, 4], [11, 8], [13, 9], [13, 10], [20, 10], [20, 11], [16, 12], [16, 14], [17, 15], [20, 15], [19, 16]]";"20";"23977"
"48";"51";"[[4, 1], [14, 1], [16, 2], [11, 4], [16, 4], [9, 5], [10, 6], [17, 6], [19, 6], [20, 6], [10, 7], [16, 9], [19, 9], [11, 10], [15, 10], [19, 10], [20, 10], [19, 12], [20, 14], [18, 17]]";"20";"23975"
"39";"58";"[[2, 1], [16, 1], [5, 2], [9, 3], [16, 3], [11, 4], [9, 5], [10, 5], [15, 6], [18, 7], [19, 7], [12, 8], [14, 8], [19, 8], [20, 9], [13, 11], [16, 11], [14, 12], [19, 16], [20, 17]]";"20";"23973"
"33";"87";"[[5, 1], [16, 1], [22, 1], [7, 2], [18, 2], [5, 3], [10, 6], [13, 6], [16, 6], [13, 7], [21, 7], [19, 8], [13, 10], [16, 10], [20, 10], [24, 10], [18, 11], [21, 15], [26, 15], [23, 22]]";"20";"38534"
"48";"50";"[[4, 2], [6, 2], [20, 2], [10, 4], [17, 4], [18, 4], [15, 5], [17, 5], [20, 5], [15, 6], [20, 6], [11, 7], [11, 8], [17, 8], [15, 9], [20, 9], [19, 10], [18, 14], [17, 16], [20, 18]]";"20";"23971"
"34";"68";"[[6, 2], [8, 2], [10, 2], [13, 3], [8, 4], [6, 5], [9, 6], [12, 6], [15, 7], [19, 7], [22, 7], [17, 8], [13, 9], [13, 10], [20, 10], [16, 11], [15, 12], [15, 14], [16, 14], [17, 16]]";"20";"31096"
"43";"67";"[[5, 4], [8, 4], [19, 4], [6, 5], [17, 5], [23, 6], [9, 8], [11, 8], [15, 8], [23, 8], [12, 9], [11, 10], [14, 10], [20, 10], [12, 11], [16, 12], [17, 14], [22, 14], [19, 15], [19, 17]]";"20";"31268"
"26";"79";"[[4, 1], [14, 2], [10, 3], [16, 3], [6, 4], [10, 4], [11, 4], [12, 5], [9, 6], [15, 6], [17, 6], [18, 6], [19, 6], [12, 9], [13, 11], [13, 12], [15, 12], [17, 13], [18, 13], [19, 14]]";"20";"23967"
"28";"86";"[[6, 1], [7, 1], [3, 2], [7, 2], [20, 2], [15, 3], [18, 3], [8, 4], [13, 4], [20, 4], [11, 6], [17, 9], [17, 10], [15, 11], [17, 12], [14, 13], [17, 14], [19, 14], [18, 16], [20, 17]]";"20";"23966"
"27";"76";"[[12, 1], [14, 1], [19, 1], [12, 2], [18, 2], [9, 4], [12, 4], [15, 4], [17, 4], [8, 5], [17, 6], [13, 7], [18, 7], [10, 8], [16, 8], [14, 11], [17, 11], [14, 13], [19, 15], [20, 18]]";"20";"23964"
"41";"62";"[[7, 1], [8, 1], [8, 2], [19, 3], [11, 4], [15, 4], [17, 4], [7, 5], [14, 6], [19, 7], [15, 8], [20, 8], [10, 9], [18, 9], [13, 11], [15, 13], [15, 14], [19, 14], [19, 16], [20, 19]]";"20";"23962"
"49";"50";"[[4, 1], [13, 1], [14, 2], [10, 3], [18, 3], [8, 4], [11, 4], [15, 5], [17, 6], [14, 7], [18, 7], [15, 8], [19, 9], [12, 10], [14, 11], [13, 12], [16, 13], [20, 14], [17, 15], [20, 19]]";"20";"23959"
"33";"47";"[[12, 1], [17, 1], [19, 1], [20, 1], [5, 2], [17, 2], [19, 2], [5, 3], [11, 4], [15, 4], [6, 5], [13, 5], [8, 6], [15, 7], [14, 8], [20, 9], [14, 10], [12, 11], [18, 11], [17, 16]]";"20";"23958"
"43";"51";"[[5, 1], [8, 1], [10, 1], [17, 1], [4, 3], [5, 4], [7, 4], [20, 5], [14, 6], [18, 6], [10, 7], [15, 7], [14, 10], [17, 10], [20, 10], [13, 11], [17, 13], [18, 13], [18, 14], [19, 14]]";"20";"23955"
"33";"85";"[[15, 1], [18, 2], [24, 2], [13, 3], [16, 3], [15, 4], [13, 5], [18, 5], [11, 6], [13, 6], [23, 6], [11, 8], [13, 8], [20, 9], [22, 9], [14, 10], [19, 12], [24, 14], [23, 16], [24, 20]]";"20";"31353"
"24";"107";"[[8, 1], [14, 1], [21, 1], [12, 2], [24, 2], [10, 3], [15, 3], [17, 3], [8, 4], [19, 4], [20, 5], [24, 5], [15, 8], [19, 8], [17, 10], [17, 11], [19, 14], [16, 15], [24, 15], [24, 21]]";"20";"31334"
"35";"71";"[[10, 1], [17, 1], [5, 2], [7, 3], [7, 5], [18, 5], [20, 5], [11, 6], [12, 7], [12, 8], [15, 8], [20, 8], [14, 10], [19, 10], [14, 11], [18, 11], [20, 11], [18, 12], [17, 14], [20, 16]]";"20";"23946"
"35";"67";"[[3, 1], [9, 1], [5, 3], [9, 4], [23, 4], [13, 5], [17, 5], [21, 5], [22, 5], [9, 6], [11, 6], [13, 6], [15, 6], [16, 7], [10, 9], [22, 10], [18, 11], [21, 14], [22, 14], [21, 15]]";"20";"31254"
"29";"81";"[[7, 1], [15, 1], [16, 1], [4, 2], [9, 3], [11, 4], [14, 4], [14, 5], [13, 7], [11, 8], [13, 8], [16, 9], [14, 10], [15, 11], [16, 11], [16, 12], [19, 12], [17, 13], [19, 15], [17, 16]]";"20";"23939"
"30";"73";"[[12, 1], [3, 2], [5, 2], [18, 2], [12, 3], [13, 3], [16, 3], [5, 4], [17, 4], [18, 6], [12, 7], [14, 8], [12, 9], [15, 10], [19, 10], [16, 11], [18, 12], [16, 13], [17, 13], [19, 18]]";"20";"31050"
"22";"55";"[[3, 1], [4, 1], [9, 1], [14, 1], [3, 2], [5, 2], [14, 2], [15, 2], [16, 2], [17, 3], [10, 4], [10, 5], [15, 5], [11, 6], [12, 6], [10, 7], [12, 7], [18, 8], [20, 12], [14, 13]]";"20";"23932"
"21";"73";"[[3, 1], [6, 1], [7, 1], [8, 1], [11, 2], [8, 3], [10, 3], [15, 3], [12, 5], [7, 6], [10, 6], [14, 6], [19, 6], [12, 8], [14, 9], [17, 9], [13, 10], [17, 11], [13, 12], [15, 12]]";"20";"23931"
"37";"55";"[[13, 1], [4, 2], [5, 2], [17, 2], [6, 3], [9, 3], [17, 4], [6, 5], [11, 5], [19, 6], [20, 6], [13, 7], [10, 8], [19, 8], [14, 9], [16, 11], [18, 11], [16, 13], [19, 13], [20, 13]]";"20";"23929"
"30";"64";"[[7, 1], [8, 1], [20, 1], [6, 2], [8, 2], [15, 2], [18, 2], [20, 2], [12, 3], [16, 5], [18, 5], [13, 6], [10, 8], [19, 8], [13, 9], [18, 11], [14, 12], [15, 12], [16, 12], [20, 19]]";"20";"23928"
"29";"47";"[[3, 1], [6, 1], [13, 1], [14, 1], [18, 1], [7, 2], [9, 2], [10, 2], [20, 2], [5, 3], [11, 3], [19, 3], [7, 5], [8, 5], [16, 7], [11, 9], [19, 9], [13, 12], [15, 13], [19, 16]]";"20";"23927"
"41";"63";"[[2, 1], [20, 1], [4, 2], [7, 2], [13, 2], [7, 3], [10, 3], [15, 3], [17, 3], [23, 3], [13, 4], [12, 6], [16, 9], [14, 10], [16, 11], [21, 12], [21, 14], [19, 15], [21, 20], [22, 21]]";"20";"31363"
"22";"76";"[[3, 1], [7, 1], [18, 1], [20, 1], [3, 2], [7, 2], [8, 2], [8, 4], [6, 5], [8, 5], [12, 5], [10, 7], [16, 8], [17, 8], [12, 9], [13, 9], [17, 10], [15, 11], [16, 12], [20, 17]]";"20";"23920"
"39";"47";"[[2, 1], [10, 1], [16, 1], [6, 2], [7, 2], [9, 2], [14, 2], [18, 3], [12, 4], [16, 4], [19, 4], [10, 5], [15, 5], [17, 5], [19, 6], [20, 11], [14, 12], [16, 12], [19, 13], [20, 17]]";"20";"23919"
"33";"55";"[[6, 1], [18, 1], [15, 2], [19, 2], [21, 2], [5, 3], [8, 3], [11, 3], [17, 3], [21, 3], [8, 5], [11, 5], [12, 6], [17, 6], [20, 9], [13, 10], [14, 10], [18, 12], [16, 14], [21, 16]]";"20";"31003"
"36";"38";"[[6, 1], [8, 1], [9, 1], [11, 1], [12, 1], [8, 2], [17, 2], [18, 3], [5, 4], [8, 4], [11, 4], [12, 4], [18, 4], [12, 5], [11, 6], [18, 6], [17, 8], [12, 10], [16, 12], [20, 16]]";"20";"23916"
"43";"56";"[[2, 1], [5, 1], [11, 1], [10, 3], [12, 3], [22, 3], [7, 4], [17, 4], [19, 5], [24, 5], [11, 6], [12, 6], [21, 7], [22, 7], [18, 9], [15, 10], [20, 13], [21, 14], [23, 14], [20, 16]]";"20";"31340"
"22";"83";"[[4, 1], [6, 1], [15, 1], [11, 2], [15, 2], [18, 3], [15, 4], [19, 4], [8, 5], [11, 5], [14, 5], [20, 5], [11, 8], [12, 8], [10, 9], [16, 9], [19, 10], [14, 12], [17, 14], [20, 14]]";"20";"23912"
"47";"61";"[[2, 1], [4, 1], [10, 1], [11, 2], [4, 3], [17, 3], [19, 4], [20, 5], [9, 7], [17, 7], [19, 7], [12, 9], [13, 12], [17, 13], [16, 14], [19, 15], [17, 16], [18, 17], [19, 17], [20, 19]]";"20";"23911"
"44";"57";"[[20, 1], [12, 2], [9, 4], [20, 4], [15, 5], [16, 5], [10, 6], [19, 6], [10, 7], [11, 7], [19, 7], [13, 10], [15, 10], [20, 10], [13, 11], [18, 11], [13, 12], [20, 12], [18, 13], [18, 16]]";"20";"23909"
"29";"57";"[[7, 1], [20, 1], [4, 2], [12, 2], [15, 2], [7, 3], [8, 3], [6, 4], [20, 4], [11, 5], [14, 5], [18, 6], [9, 7], [11, 7], [18, 7], [19, 7], [20, 7], [16, 8], [20, 13], [17, 15]]";"20";"23908"
"32";"89";"[[14, 1], [5, 2], [7, 2], [10, 2], [16, 2], [17, 3], [21, 3], [6, 4], [13, 4], [7, 5], [12, 5], [22, 5], [12, 8], [23, 9], [14, 13], [24, 13], [15, 14], [22, 18], [24, 19], [24, 21]]";"20";"31448"
"32";"82";"[[4, 2], [8, 2], [14, 2], [4, 3], [13, 3], [15, 3], [19, 3], [18, 6], [19, 6], [12, 8], [10, 9], [13, 9], [19, 9], [18, 11], [20, 12], [15, 13], [19, 13], [20, 14], [16, 15], [19, 17]]";"20";"23905"
"45";"45";"[[2, 1], [17, 1], [9, 2], [8, 3], [9, 5], [10, 5], [11, 5], [16, 5], [7, 6], [16, 6], [15, 7], [19, 7], [10, 8], [19, 8], [11, 10], [13, 12], [14, 12], [16, 12], [19, 12], [17, 16]]";"20";"23965"
"26";"62";"[[8, 1], [9, 1], [12, 1], [13, 1], [8, 3], [19, 3], [5, 4], [18, 4], [10, 5], [8, 6], [11, 6], [14, 6], [11, 8], [11, 9], [15, 9], [14, 10], [14, 11], [15, 11], [16, 11], [16, 12]]";"20";"23896"
"40";"67";"[[3, 1], [10, 1], [4, 3], [5, 3], [13, 4], [9, 5], [9, 7], [12, 7], [14, 7], [15, 7], [11, 10], [20, 10], [17, 11], [19, 11], [18, 12], [15, 13], [16, 13], [20, 13], [19, 15], [19, 17]]";"20";"23895"
"38";"62";"[[7, 1], [8, 1], [10, 1], [6, 2], [12, 3], [5, 4], [9, 4], [15, 4], [21, 4], [18, 5], [12, 6], [20, 6], [16, 7], [12, 9], [14, 9], [22, 9], [21, 13], [16, 14], [19, 18], [22, 19]]";"20";"31166"
"25";"57";"[[7, 1], [14, 1], [3, 2], [8, 2], [6, 3], [7, 3], [9, 3], [11, 3], [10, 4], [16, 4], [18, 4], [7, 5], [17, 6], [19, 6], [11, 7], [17, 7], [10, 8], [12, 9], [12, 11], [20, 17]]";"20";"23893"
"27";"81";"[[15, 1], [12, 2], [8, 3], [13, 3], [15, 3], [9, 4], [12, 5], [7, 6], [9, 6], [14, 6], [18, 6], [8, 7], [14, 7], [12, 8], [17, 8], [20, 8], [14, 10], [22, 15], [19, 16], [21, 16]]";"20";"31174"
"23";"78";"[[10, 1], [18, 1], [6, 2], [8, 2], [13, 2], [11, 3], [18, 3], [19, 3], [15, 4], [6, 5], [18, 5], [11, 6], [20, 6], [12, 7], [15, 7], [10, 8], [17, 9], [13, 10], [18, 15], [20, 19]]";"20";"23890"
